nombre_producto,nombre_material,cantidad_base,tipo_escala,distancia_pauta_cm,tornillos_por_pieza,condicion_activacion,rangos,formula_personalizada,observaciones
01/11/25 CAMA 1.60 ISIDRO,TINTE MIEL,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,GASOLINA,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=4.5 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,RESANE,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,LACA BRILLANTE,1.0,FORMULA,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=32095.1
01/11/25 CAMA 1.60 ISIDRO,TOMAS NEGROS,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=10500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,REGLETA ANCHA,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,REGLETA DELGADA,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,LAMPARAS DE LUZ,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=100000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,CABLE DE 12,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,APAGADORES,1.0,FORMULA,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=1500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,ENCHUFLES BLANCO MACHO,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=2000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,HERRAJES DE CAMA,1.0,FORMULA,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=160000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,JALADORES,1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=26800.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,MULTIUSOS,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,CORREDERAS,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=8000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,EMBALADA,1.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=150000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,SECCION TENDIDO,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,MADERA 60X1X4,0.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=SECCION TERMINACION | precio_unitario_raw=140000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,HECHURA,0.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=FABRICACION TENDIDO | precio_unitario_raw=60000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,SECCION TAPICERIA,1.0,FORMULA,,,,,,unidad_raw=MANO DE OBRA= | seccion=SECCION TAPICERIA MANO DE OBRA=
01/11/25 CAMA 1.60 ISIDRO,TELA DYLAN SAND,13.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25650.0 | total_raw=333450.0
01/11/25 CAMA 1.60 ISIDRO,COLA DE RATA,0.0,LINEAL,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=1570.0 | total_raw=7222.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA 1/2 ROSADA,1.0,AREA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=6630.0 | total_raw=6630.0
01/11/25 CAMA 1.60 ISIDRO,GRAPAS,1.0,ESPACIADO,,,,,,unidad_raw=CAJA DE GRAPAS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=12000.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA AZUL DE 2 PULGADAS,1.3,AREA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=41340.0 | total_raw=53742.0
01/11/25 CAMA 1.60 ISIDRO,TORNILLOS DE 1 1/2,0.0,ESPACIADO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA DE 1 1/2'' ROSADA,3.0,AREA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=26000.0 | total_raw=78000.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA 1 BLANCA,1.0,AREA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=9804.0 | total_raw=9804.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA 1 1/2'' AZUL,0.0,AREA,,,,,,unidad_raw=MTS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=1000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,COSTAL,0.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=2240.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,HILO,0.5,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25000.0 | total_raw=12500.0
01/11/25 CAMA 1.60 ISIDRO,PEGANTE DE PISTOLA,1.0,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=43000.0 | total_raw=43000.0
01/11/25 CAMA 1.60 ISIDRO,SUPER,0.2,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=19000.0 | total_raw=3800.0
01/11/25 CAMA 1.60 ISIDRO,CARTON,1.0,FIJO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=5000.0 | total_raw=5000.0
01/11/25 CAMA 1.60 ISIDRO,HECHURA,1.0,FIJO,,,,,,seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=200000.0 | total_raw=200000.0
01/11/25 CAMA 1.60 ISIDRO,BOTONES,95.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=0.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,MADERA (2),902.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140.0 | total_raw=126280.0
01/11/25 CAMA 1.60 ISIDRO,MDF DE 3,0.19,AREA,,,,,,unidad_raw=1 PEDAZO 1.90X1=19 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=65000.0 | total_raw=12350.0
01/11/25 CAMA 1.60 ISIDRO,LAMINA DE 9,0.12,AREA,,,,,,unidad_raw=1 PEDAZO 1.50X80=120 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140000.0 | total_raw=16800.0
01/11/25 CAMA 1.60 ISIDRO,LAMINA DE 5.5,0.0,AREA,,,,,,unidad_raw=1 PEDAZO 166X40=66.4 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=130000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,COLBON,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=14000.0 | total_raw=7000.0
01/11/25 CAMA 1.60 ISIDRO,GRAPAS,0.1,ESPACIADO,,,,,,unidad_raw=CAJA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=1200.0
01/11/25 CAMA 1.60 ISIDRO,GANCHOS,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=20000.0 | total_raw=20000.0
01/11/25 CAMA 1.60 ISIDRO,F40,3.0,FORMULA,,,,,,unidad_raw=TIRAS | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=1000.0 | total_raw=3000.0
01/11/25 CAMA 1.60 ISIDRO,"TORNILLOS DE 2""",200.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=20000.0
01/11/25 CAMA 1.60 ISIDRO,ebanisteria 300.000 x 5% de m.o,1.0,FORMULA,,,,,,seccion=EBANISTA WILMER MANO DE OBRA= | total_raw=315000.0
01/11/25 CAMA 1.60 ISIDRO,gastos de Ebanisteria e 10%,1.0,FORMULA,,,,,,seccion=EBANISTA WILMER MANO DE OBRA= | total_raw=106666.0
01/11/25 CAMA 1.60 ISIDRO,CORREDERAS 35 NORMAL,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=12000.0
01/11/25 CAMA 1.60 ISIDRO,"MDF DE 2,7",0.46,AREA,,,,,,unidad_raw=1 PEDAZO DE 1.00X46=46 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=65000.0 | total_raw=29900.0
01/11/25 CAMA 1.60 ISIDRO,LAM MDF 5,0.6,AREA,,,,,,unidad_raw=1 PEDASO DE 1.50X40=60 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=130000.0 | total_raw=78000.0
01/11/25 CAMA 1.60 ISIDRO,LAM MDF 9,1.0,FORMULA,,,,,,"unidad_raw=1 PEDASO DE 1,50X40=60 | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140.0 | total_raw=21875.0"
01/11/25 CAMA 1.60 ISIDRO,COLBON,1.0,FORMULA,,,,,,unidad_raw=litros | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=14000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,GRAPAS,5.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=600.0 | total_raw=3000.0
01/11/25 CAMA 1.60 ISIDRO,CLAVILLOS N F 40,3.0,ESPACIADO,,,,,,unidad_raw=TIRA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=1000.0 | total_raw=3000.0
01/11/25 CAMA 1.60 ISIDRO,HECHURA,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=157500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,"TORNILLOS DE 2""",12.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=1200.0
01/11/25 CAMA 1.60 ISIDRO,gastos de Ebanisteria e 5%,1.0,FORMULA,,,,,,seccion=EBANISTA WILMER MANO DE OBRA= | total_raw=26294.75
01/11/25 CAMA 1.60 ISIDRO,SECCION PINTURA Y PREPARADA,1.0,FORMULA,,,,,DE NOCHERO,seccion=SECCION PINTURA Y PREPARADA DE NOCHERO
01/11/25 CAMA 1.60 ISIDRO,PREPARADO JOTA,1.0,FIJO,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=36750.0 | total_raw=36750.0
01/11/25 CAMA 1.60 ISIDRO,PINTURA ALEX,1.0,FIJO,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=36750.0 | total_raw=36750.0
01/11/25 CAMA 1.60 ISIDRO,SELLADOR,2.0,VOLUMEN,,,,,,unidad_raw=PISTOLADAS | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=18000.0 | total_raw=36000.0
01/11/25 CAMA 1.60 ISIDRO,LIJA 400,0.5,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=2000.0 | total_raw=1000.0
01/11/25 CAMA 1.60 ISIDRO,NITRO,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=70000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,VIDRIOS,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=45000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,TALCO,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=2500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,TINER,1.0,FORMULA,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=34000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,TOPES,1.0,FORMULA,,,,,,unidad_raw=JALADORES | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=3000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,COLOR FERRO FORTE GRIS,0.5,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=22000.0 | total_raw=11000.0
01/11/25 CAMA 1.60 ISIDRO,COLOR FERRO FORTE STONE,0.5,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=22000.0 | total_raw=11000.0
01/11/25 CAMA 1.60 ISIDRO,ENCINA,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=160000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,GASOLINA,1.0,FORMULA,,,,,,unidad_raw=ML | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=4500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,RESANE,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=20000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,LACA S/M,0.5,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | precio_unitario_raw=23000.0 | total_raw=11500.0
01/11/25 CAMA 1.60 ISIDRO,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA Y PREPARADA DE NOCHERO | total_raw=14400.0
01/11/25 CAMA 1.60 ISIDRO,SECCION PINTURA Y PREPARADA,1.0,FORMULA,,,,,PATAS,seccion=SECCION PINTURA Y PREPARADA PATAS
01/11/25 CAMA 1.60 ISIDRO,PREPARADO JOTA,0.0,FORMULA,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=63000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,PINTURA ALEX,0.0,FORMULA,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=26250.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,PINTURA DE PATAS ALEX,2.0,FORMULA,,,,,,seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2100.0 | total_raw=4200.0
01/11/25 CAMA 1.60 ISIDRO,SELLADOR,0.05,VOLUMEN,,,,,,unidad_raw=PISTOLADAS | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=18000.0 | total_raw=900.0
01/11/25 CAMA 1.60 ISIDRO,LIJA 400,1.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,NITRO,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,lija 220,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,lija 120,1.0,FORMULA,,,,,,unidad_raw=unidad | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=2000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,LACA SEMIMATE,0.05,VOLUMEN,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=1150.0
01/11/25 CAMA 1.60 ISIDRO,kerosen,1.0,FORMULA,,,,,,unidad_raw=litro | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=18000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,COLOR,0.05,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=20000.0 | total_raw=1000.0
01/11/25 CAMA 1.60 ISIDRO,TINTE MIEL,1.0,FORMULA,,,,,,unidad_raw=galon | seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,GASOLINA,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=4.5 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,RESANE,1.0,FORMULA,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,LACA BRILLANTE,1.0,FORMULA,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA Y PREPARADA PATAS | precio_unitario_raw=23000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA Y PREPARADA PATAS | total_raw=32095.1
01/11/25 CAMA 1.60 ISIDRO,TOMAS NEGROS,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=10500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,REGLETA ANCHA,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,REGLETA DELGADA,1.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,LAMPARAS DE LUZ,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=100000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,CABLE DE 12,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,APAGADORES,1.0,FORMULA,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=1500.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,ENCHUFLES BLANCO MACHO,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=2000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,HERRAJES DE CAMA,1.0,FORMULA,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=160000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,JALADORES,1.0,FIJO,,,,,,unidad_raw=UNIDAD | seccion=SECCION TERMINACION | precio_unitario_raw=26800.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,MULTIUSOS,1.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,CORREDERAS,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=8000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,EMBALADA,1.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=150000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,SECCION TENDIDO,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,MADERA 60X1X4,0.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=SECCION TERMINACION | precio_unitario_raw=140000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,HECHURA,0.0,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=FABRICACION TENDIDO | precio_unitario_raw=60000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,SECCION TAPICERIA,1.0,FORMULA,,,,,,unidad_raw=MANO DE OBRA= | seccion=SECCION TAPICERIA MANO DE OBRA=
01/11/25 CAMA 1.60 ISIDRO,TELA FERRO FORTE STONE,7.5,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25000.0 | total_raw=187500.0
01/11/25 CAMA 1.60 ISIDRO,TELA FERRO FORTE GRIS,2.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25000.0 | total_raw=7222.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA 1/2 ROSADA,0.5,AREA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=6630.0 | total_raw=3315.0
01/11/25 CAMA 1.60 ISIDRO,GRAPAS,0.5,ESPACIADO,,,,,,unidad_raw=CAJA DE GRAPAS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=6000.0
01/11/25 CAMA 1.60 ISIDRO,PATAS L PLATEADAS,5.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=8000.0 | total_raw=40000.0
01/11/25 CAMA 1.60 ISIDRO,TORNILLOS 1,2.0,ESPACIADO,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=100.0 | total_raw=200.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA DE 1 1/2'' ROSADA,2.0,AREA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=26000.0 | total_raw=52000.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA 1 BLANCA,0.0,AREA,,,,,,unidad_raw=LAMINA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=9804.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,ESPUMA 1 1/2'' AZUL,0.0,AREA,,,,,,unidad_raw=MTS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=1000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,COSTAL,2.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=2240.0 | total_raw=4480.0
01/11/25 CAMA 1.60 ISIDRO,HILO,0.5,FORMULA,,,,,,unidad_raw=UNIDAD | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=25000.0 | total_raw=12500.0
01/11/25 CAMA 1.60 ISIDRO,PEGANTE DE PISTOLA,0.0,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=43000.0 | total_raw=0.0
01/11/25 CAMA 1.60 ISIDRO,SUPER,0.2,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=19000.0 | total_raw=3800.0
01/11/25 CAMA 1.60 ISIDRO,CARTON,3.0,FORMULA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=5000.0 | total_raw=15000.0
01/11/25 CAMA 1.60 ISIDRO,HECHURA,1.0,FIJO,,,,,,seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=200000.0 | total_raw=200000.0
01/11/25 CAMA 1.60 ISIDRO,LENCILLO,0.0,LINEAL,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA MANO DE OBRA= | precio_unitario_raw=2650.0 | total_raw=0.0
CAMA HERRAJE 1.60 CON SUS NOCHEROS,MADERA (2),656.0,FORMULA,,,,,,unidad_raw=APAMATE | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140.0 | total_raw=91840.0
CAMA HERRAJE 1.60 CON SUS NOCHEROS,MDF DE 15,0.3,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=210000.0 | total_raw=63000.0
CAMA HERRAJE 1.60 CON SUS NOCHEROS,LAMINA DE 9,0.5,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=140000.0 | total_raw=70000.0
CAMA HERRAJE 1.60 CON SUS NOCHEROS,LAMINA DE 5.5,1.0,AREA,,,,,,unidad_raw=LAMINA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=130000.0 | total_raw=130000.0
CAMA HERRAJE 1.60 CON SUS NOCHEROS,COLBON,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=14000.0 | total_raw=7000.0
CAMA HERRAJE 1.60 CON SUS NOCHEROS,GRAPAS,0.12,ESPACIADO,,,,,,unidad_raw=CAJA | seccion=EBANISTA WILMER MANO DE OBRA= | precio_unitario_raw=12000.0 | total_raw=1440.0
